worker8 worker10 4.3280
worker6 worker13 5.5535
worker18,worker4,5.918381322
worker8,worker10,1.681277375
worker9,worker10,1.238479431
worker8 worker4 3.4034
worker8 worker10 4.4338
worker8 worker15 7.0586
worker18 worker3 19.4522
