2.4102609157562256,2.286602258682251,0.12365865707397461
10.648596048355103,2.156677484512329,8.491918563842773
4.564979314804077,1.5934321880340576,2.9715471267700195
1.547534704208374,1.400066614151001,0.14746809005737305
4.377047061920166,1.410370111465454,2.966676950454712
5.8436667919158936,2.746000051498413,3.0976667404174805
2.0446534156799316,1.8092539310455322,0.23539948463439941
4.331981897354126,1.418694019317627,2.913287878036499
1.667809009552002,1.5177929401397705,0.15001606941223145
1.548778772354126,1.3973948955535889,0.1513838768005371
1.535224437713623,1.376281976699829,0.15894246101379395
4.309846878051758,1.357032060623169,2.952814817428589
4.301305532455444,3.6241703033447266,0.6771352291107178
5.087948322296143,1.9917497634887695,3.096198558807373
4.449730634689331,1.4271082878112793,3.0226223468780518
5.249736070632935,2.152047634124756,3.0976884365081787
1.4263999462127686,1.2945215702056885,0.13187837600708008
4.208810329437256,1.2694213390350342,2.9393889904022217
1.7358217239379883,1.6226763725280762,0.11314535140991211
1.8714618682861328,1.7289483547210693,0.14251351356506348
