worker9,,71.536876857
worker9,,14.019771062
worker8,,53.188391311
worker9,,21.607507869
worker9,,26.110286264
worker9,,14.901737381
worker7,,8.303567859
worker9,,13.593091921
worker7,,8.122063998
worker7,,10.355287890
worker7,,14.900733803
worker9,,13.156468725
