worker9,worker1,169.56117916107178,4.9252028465271,164.63597631454468
worker9,worker1,0.04379749298095703,0.01927661895751953,0.0245208740234375
worker9,worker1,0.037480831146240234,0.0196230411529541,0.017857789993286133
worker9,worker1,0.1209571361541748,0.08429598808288574,0.03666114807128906
worker9,worker1,0.04854726791381836,0.02697587013244629,0.02157139778137207
worker9,worker1,0.04116535186767578,0.01824808120727539,0.02291727066040039
worker9,worker1,0.042792558670043945,0.023333072662353516,0.01945948600769043
worker9,worker1,0.036281585693359375,0.017808914184570312,0.018472671508789062
worker9,worker1,0.0368649959564209,0.018103361129760742,0.018761634826660156
worker9,worker1,0.03798818588256836,0.01804494857788086,0.0199432373046875
worker9,worker1,0.03205418586730957,0.01806783676147461,0.013986349105834961
worker9,worker1,0.04073643684387207,0.023409605026245117,0.017326831817626953
worker9,worker1,0.038169145584106445,0.01956033706665039,0.018608808517456055
worker9,worker1,0.034763336181640625,0.018047094345092773,0.01671624183654785
worker9,worker1,0.03574943542480469,0.018340110778808594,0.017409324645996094
worker9,worker1,0.036241769790649414,0.01719498634338379,0.019046783447265625
worker9,worker1,0.03583979606628418,0.01872849464416504,0.01711130142211914
worker9,worker1,0.040518999099731445,0.022107601165771484,0.01841139793395996
worker9,worker1,0.04293084144592285,0.023952722549438477,0.018978118896484375
worker9,worker1,0.04138898849487305,0.024247407913208008,0.01714158058166504
worker9,worker1,0.043641090393066406,0.026437044143676758,0.01720404624938965
worker9,worker1,0.036360740661621094,0.019457578659057617,0.016903162002563477
worker9,worker1,0.031870126724243164,0.017598390579223633,0.014271736145019531
worker9,worker1,0.0849604606628418,0.048554182052612305,0.03640627861022949
worker12,worker1,0.04426741600036621,0.02528691291809082,0.01898050308227539
worker9,worker14,0.05012011528015137,0.021268129348754883,0.028851985931396484
worker9,worker1,0.041356801986694336,0.01943516731262207,0.021921634674072266
worker9,worker1,0.0344386100769043,0.018959760665893555,0.015478849411010742
worker9,worker1,0.035785675048828125,0.01850414276123047,0.017281532287597656
worker9,worker1,0.040616512298583984,0.022197723388671875,0.01841878890991211
worker9,worker1,0.045095205307006836,0.024438858032226562,0.020656347274780273
worker9,worker1,0.04001665115356445,0.02064681053161621,0.019369840621948242
worker9,worker1,0.03922533988952637,0.022299528121948242,0.016925811767578125
worker9,worker1,0.03401923179626465,0.019146203994750977,0.014873027801513672
worker9,worker1,0.03598809242248535,0.01725149154663086,0.018736600875854492
worker9,worker1,0.03812050819396973,0.0198211669921875,0.018299341201782227
worker9,worker1,0.03772711753845215,0.0193326473236084,0.01839447021484375
worker9,worker1,0.07395267486572266,0.018809080123901367,0.05514359474182129
worker9,worker1,0.03462815284729004,0.01951432228088379,0.01511383056640625
worker9,worker1,0.038077592849731445,0.023087501525878906,0.014990091323852539
worker9,worker1,0.036417484283447266,0.018087148666381836,0.01833033561706543
worker9,worker1,0.037470102310180664,0.016773223876953125,0.02069687843322754
worker9,worker1,0.044770240783691406,0.02906346321105957,0.015706777572631836
worker9,worker1,0.03656601905822754,0.017526626586914062,0.019039392471313477
worker9,worker1,0.04933738708496094,0.02473759651184082,0.024599790573120117
worker9,worker1,0.0361175537109375,0.01766347885131836,0.01845407485961914
worker9,worker1,0.03765749931335449,0.020093679428100586,0.017563819885253906
worker9,worker1,0.08896994590759277,0.044359445571899414,0.04461050033569336
worker9,worker1,0.037980079650878906,0.020660877227783203,0.017319202423095703
worker9,worker1,0.04262852668762207,0.019547462463378906,0.023081064224243164
worker9,worker1,0.03888559341430664,0.02199721336364746,0.01688838005065918
worker9,worker1,0.038697004318237305,0.018580913543701172,0.020116090774536133
worker9,worker1,0.04132890701293945,0.02193284034729004,0.019396066665649414
worker9,worker1,0.035921573638916016,0.01884627342224121,0.017075300216674805
worker9,worker1,0.036788225173950195,0.01990532875061035,0.016882896423339844
worker9,worker1,0.042842864990234375,0.023101091384887695,0.01974177360534668
worker9,worker1,0.0751485824584961,0.033588409423828125,0.04156017303466797
worker9,worker1,0.13819432258605957,0.09600114822387695,0.04219317436218262
worker9,worker1,0.057831525802612305,0.02736639976501465,0.030465126037597656
worker9,worker1,0.044442176818847656,0.020391225814819336,0.02405095100402832
worker9,worker10,0.05012965202331543,0.029331445693969727,0.020798206329345703
worker9,worker10,0.04422259330749512,0.025728464126586914,0.018494129180908203
worker9,worker10,0.04123878479003906,0.019693613052368164,0.0215451717376709
worker9,worker10,0.04440760612487793,0.024979114532470703,0.019428491592407227
worker9,worker10,0.05698585510253906,0.038436174392700195,0.018549680709838867
worker9,worker10,0.04391789436340332,0.022194862365722656,0.021723031997680664
worker9,worker10,0.04336810111999512,0.01973867416381836,0.023629426956176758
worker9,worker10,0.05106329917907715,0.027765512466430664,0.023297786712646484
worker9,worker10,0.03595733642578125,0.017909526824951172,0.018047809600830078
worker9,worker10,0.08237266540527344,0.03347182273864746,0.04890084266662598
worker9,worker10,0.061220645904541016,0.0341954231262207,0.027025222778320312
worker9,worker10,0.08601975440979004,0.052654266357421875,0.033365488052368164
worker9,worker10,0.04992866516113281,0.021968603134155273,0.02796006202697754
worker9,worker10,0.0380101203918457,0.01869678497314453,0.019313335418701172
worker9,worker10,0.03806042671203613,0.02119612693786621,0.016864299774169922
worker9,worker10,0.09283065795898438,0.038481712341308594,0.05434894561767578
worker9,worker10,0.03884243965148926,0.019707441329956055,0.019134998321533203
worker9,worker10,0.03655862808227539,0.018610000610351562,0.017948627471923828
worker9,worker10,0.0594639778137207,0.03668570518493652,0.02277827262878418
worker9,worker10,0.04048800468444824,0.021744251251220703,0.01874375343322754
worker9,worker10,0.03386974334716797,0.01795673370361328,0.015913009643554688
worker9,worker10,0.034493446350097656,0.01929616928100586,0.015197277069091797
worker9,worker10,0.04661440849304199,0.022599458694458008,0.024014949798583984
worker9,worker10,0.050931692123413086,0.030541181564331055,0.02039051055908203
worker9,worker10,0.037488698959350586,0.019977569580078125,0.01751112937927246
worker9,worker10,0.035685062408447266,0.0189664363861084,0.016718626022338867
worker9,worker10,0.037761688232421875,0.01863384246826172,0.019127845764160156
worker9,worker10,78.86948585510254,6.622943639755249,72.24654221534729
worker9,worker10,0.04009509086608887,0.022003889083862305,0.018091201782226562
worker9,worker11,0.04327535629272461,0.02120351791381836,0.02207183837890625
worker9,worker10,0.03745436668395996,0.020125627517700195,0.017328739166259766
worker9,worker10,0.04659390449523926,0.029482364654541016,0.017111539840698242
worker9,worker10,0.04887104034423828,0.022264719009399414,0.026606321334838867
worker9,worker10,0.0549159049987793,0.0290374755859375,0.025878429412841797
worker9,worker10,0.03658580780029297,0.0208585262298584,0.01572728157043457
